onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	participant_response	trial_index
81.625	0.2	posner	invalid_cue	correct	right	n/a	n/a	17
81.826	0.333	posner	target_response	correct	right	left	left	17
87.094	0.2	posner	valid_cue	correct	left	n/a	n/a	18
87.294	0.349	posner	target_response	correct	left	left	left	18
94.564	0.2	posner	valid_cue	correct	right	n/a	n/a	19
94.764	0.281	posner	target_response	correct	right	right	right	19
98.032	0.2	posner	valid_cue	correct	left	n/a	n/a	20
98.232	0.249	posner	target_response	correct	left	left	left	20
101.8	0.2	posner	valid_cue	correct	left	n/a	n/a	21
102.0	0.195	posner	target_response	correct	left	left	left	21
105.468	0.2	posner	valid_cue	correct	right	n/a	n/a	22
105.668	0.268	posner	target_response	correct	right	right	right	22
108.736	0.2	posner	valid_cue	correct	left	n/a	n/a	23
108.936	0.262	posner	target_response	correct	left	left	left	23
112.604	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	24
112.804	n/a	posner	target_response	incorrect	right	left	n/a	24
119.373	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	25
119.573	n/a	posner	target_response	incorrect	left	right	n/a	25
122.941	0.2	posner	valid_cue	correct	right	n/a	n/a	26
123.141	0.306	posner	target_response	correct	right	right	right	26
130.211	0.2	posner	valid_cue	incorrect	left	n/a	n/a	27
130.411	n/a	posner	target_response	incorrect	left	left	n/a	27
134.279	0.2	posner	invalid_cue	correct	left	n/a	n/a	28
134.479	0.303	posner	target_response	correct	left	right	right	28
138.047	0.2	posner	valid_cue	correct	left	n/a	n/a	29
138.247	0.309	posner	target_response	correct	left	left	left	29
141.415	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	30
141.615	n/a	posner	target_response	incorrect	left	right	n/a	30
148.784	0.2	posner	valid_cue	incorrect	right	n/a	n/a	31
148.984	n/a	posner	target_response	incorrect	right	right	n/a	31
154.153	0.2	posner	valid_cue	correct	left	n/a	n/a	32
154.353	0.363	posner	target_response	correct	left	left	left	32
163.823	0.2	posner	valid_cue	incorrect	left	n/a	n/a	33
164.023	n/a	posner	target_response	incorrect	left	left	n/a	33
167.391	0.2	posner	invalid_cue	correct	right	n/a	n/a	34
167.591	0.344	posner	target_response	correct	right	left	left	34
170.359	0.2	posner	invalid_cue	correct	right	n/a	n/a	35
170.559	0.3	posner	target_response	correct	right	left	left	35
175.528	0.2	posner	valid_cue	correct	right	n/a	n/a	36
175.728	0.314	posner	target_response	correct	right	right	right	36
178.896	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	37
179.096	0.202	posner	target_response	incorrect	left	right	left	37
184.965	0.2	posner	valid_cue	incorrect	right	n/a	n/a	38
185.165	n/a	posner	target_response	incorrect	right	right	n/a	38
189.233	0.2	posner	invalid_cue	correct	right	n/a	n/a	39
189.433	0.323	posner	target_response	correct	right	left	left	39
192.501	0.2	posner	valid_cue	correct	right	n/a	n/a	40
192.701	0.288	posner	target_response	correct	right	right	right	40
196.669	0.2	posner	valid_cue	correct	right	n/a	n/a	41
196.869	0.324	posner	target_response	correct	right	right	right	41
203.939	0.2	posner	valid_cue	correct	left	n/a	n/a	42
204.139	0.185	posner	target_response	correct	left	left	left	42
208.707	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	43
208.907	n/a	posner	target_response	incorrect	left	right	n/a	43
212.175	0.2	posner	valid_cue	incorrect	left	n/a	n/a	44
212.375	n/a	posner	target_response	incorrect	left	left	n/a	44
215.743	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	45
215.943	n/a	posner	target_response	incorrect	right	left	n/a	45
223.213	0.2	posner	valid_cue	incorrect	right	n/a	n/a	46
223.413	n/a	posner	target_response	incorrect	right	right	n/a	46
230.782	0.2	posner	invalid_cue	correct	right	n/a	n/a	47
230.982	0.338	posner	target_response	correct	right	left	left	47
234.55	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	48
234.75	n/a	posner	target_response	incorrect	left	right	n/a	48
238.618	0.2	posner	invalid_cue	correct	left	n/a	n/a	49
238.818	0.458	posner	target_response	correct	left	right	right	49
242.387	0.2	posner	valid_cue	correct	left	n/a	n/a	50
242.587	0.329	posner	target_response	correct	left	left	left	50
246.355	0.2	posner	invalid_cue	correct	left	n/a	n/a	51
246.555	0.311	posner	target_response	correct	left	right	right	51
251.723	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	52
251.923	0.194	posner	target_response	incorrect	left	right	left	52
255.491	0.2	posner	valid_cue	correct	right	n/a	n/a	53
255.692	0.283	posner	target_response	correct	right	right	right	53
259.36	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	54
259.56	n/a	posner	target_response	incorrect	right	left	n/a	54
266.429	0.2	posner	valid_cue	incorrect	right	n/a	n/a	55
266.629	n/a	posner	target_response	incorrect	right	right	n/a	55
273.898	0.2	posner	invalid_cue	correct	right	n/a	n/a	56
274.099	0.298	posner	target_response	correct	right	left	left	56
276.966	0.2	posner	valid_cue	incorrect	right	n/a	n/a	57
277.166	n/a	posner	target_response	incorrect	right	right	n/a	57
280.934	0.2	posner	invalid_cue	correct	right	n/a	n/a	58
281.135	0.323	posner	target_response	correct	right	left	left	58
288.404	0.2	posner	valid_cue	incorrect	left	n/a	n/a	59
288.604	n/a	posner	target_response	incorrect	left	left	n/a	59
298.074	0.2	posner	valid_cue	incorrect	left	n/a	n/a	60
298.274	n/a	posner	target_response	incorrect	left	left	n/a	60
301.242	0.2	posner	valid_cue	correct	right	n/a	n/a	61
301.442	0.353	posner	target_response	correct	right	right	right	61
304.81	0.2	posner	valid_cue	correct	right	n/a	n/a	62
305.01	0.296	posner	target_response	correct	right	right	right	62
307.878	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	63
308.078	n/a	posner	target_response	incorrect	left	right	n/a	63
311.146	0.2	posner	valid_cue	correct	left	n/a	n/a	64
311.346	0.264	posner	target_response	correct	left	left	left	64
318.615	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	65
318.816	n/a	posner	target_response	incorrect	left	right	n/a	65
322.684	0.2	posner	invalid_cue	correct	right	n/a	n/a	66
322.884	0.336	posner	target_response	correct	right	left	left	66
325.752	0.2	posner	invalid_cue	correct	left	n/a	n/a	67
325.952	0.398	posner	target_response	correct	left	right	right	67
329.52	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	68
329.72	n/a	posner	target_response	incorrect	left	right	n/a	68
332.988	0.2	posner	invalid_cue	correct	right	n/a	n/a	69
333.188	0.361	posner	target_response	correct	right	left	left	69
336.256	0.2	posner	invalid_cue	correct	left	n/a	n/a	70
336.456	0.322	posner	target_response	correct	left	right	right	70
342.725	0.2	posner	valid_cue	correct	left	n/a	n/a	71
342.925	0.386	posner	target_response	correct	left	left	left	71
352.395	0.2	posner	valid_cue	correct	left	n/a	n/a	72
352.595	0.329	posner	target_response	correct	left	left	left	72
357.764	0.2	posner	invalid_cue	correct	right	n/a	n/a	73
357.964	0.322	posner	target_response	correct	right	left	left	73
361.332	0.2	posner	valid_cue	incorrect	left	n/a	n/a	74
361.532	n/a	posner	target_response	incorrect	left	left	n/a	74
364.299	0.2	posner	invalid_cue	correct	right	n/a	n/a	75
364.5	0.365	posner	target_response	correct	right	left	left	75
367.667	0.2	posner	valid_cue	correct	right	n/a	n/a	76
367.868	0.306	posner	target_response	correct	right	right	right	76
372.936	0.2	posner	valid_cue	correct	right	n/a	n/a	77
373.136	0.365	posner	target_response	correct	right	right	right	77
382.606	0.2	posner	invalid_cue	correct	left	n/a	n/a	78
382.807	0.328	posner	target_response	correct	left	right	right	78
392.277	0.2	posner	valid_cue	correct	right	n/a	n/a	79
392.477	0.36	posner	target_response	correct	right	right	right	79
395.245	0.2	posner	invalid_cue	correct	right	n/a	n/a	80
395.445	0.496	posner	target_response	correct	right	left	left	80
402.514	0.2	posner	valid_cue	correct	right	n/a	n/a	81
402.714	0.307	posner	target_response	correct	right	right	right	81
409.984	0.2	posner	valid_cue	correct	left	n/a	n/a	82
410.184	0.286	posner	target_response	correct	left	left	left	82
413.752	0.2	posner	valid_cue	correct	left	n/a	n/a	83
413.952	0.251	posner	target_response	correct	left	left	left	83
416.819	0.2	posner	valid_cue	correct	left	n/a	n/a	84
417.02	0.329	posner	target_response	correct	left	left	left	84
424.289	0.2	posner	valid_cue	correct	right	n/a	n/a	85
424.489	0.419	posner	target_response	correct	right	right	right	85
428.857	0.2	posner	invalid_cue	correct	right	n/a	n/a	86
429.057	0.367	posner	target_response	correct	right	left	left	86
434.226	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	87
434.426	n/a	posner	target_response	incorrect	right	left	n/a	87
437.194	0.2	posner	invalid_cue	correct	right	n/a	n/a	88
437.394	0.331	posner	target_response	correct	right	left	left	88
440.462	0.2	posner	invalid_cue	correct	right	n/a	n/a	89
440.662	0.305	posner	target_response	correct	right	left	left	89
446.931	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	90
447.131	n/a	posner	target_response	incorrect	right	left	n/a	90
454.4	0.2	posner	invalid_cue	correct	left	n/a	n/a	91
454.6	0.398	posner	target_response	correct	left	right	right	91
461.87	0.2	posner	valid_cue	correct	right	n/a	n/a	92
462.07	0.522	posner	target_response	correct	right	right	right	92
464.838	0.2	posner	valid_cue	incorrect	left	n/a	n/a	93
465.038	n/a	posner	target_response	incorrect	left	left	n/a	93
468.106	0.2	posner	invalid_cue	correct	right	n/a	n/a	94
468.306	0.368	posner	target_response	correct	right	left	left	94
471.374	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	95
471.574	0.19	posner	target_response	incorrect	right	left	right	95
475.142	0.2	posner	valid_cue	correct	right	n/a	n/a	96
475.342	0.324	posner	target_response	correct	right	right	right	96
478.51	0.2	posner	valid_cue	incorrect	right	n/a	n/a	97
478.71	n/a	posner	target_response	incorrect	right	right	n/a	97
481.878	0.2	posner	valid_cue	correct	right	n/a	n/a	98
482.078	0.233	posner	target_response	correct	right	right	right	98
489.347	0.2	posner	valid_cue	correct	right	n/a	n/a	99
489.547	0.271	posner	target_response	correct	right	right	right	99
492.715	0.2	posner	valid_cue	incorrect	right	n/a	n/a	100
492.915	n/a	posner	target_response	incorrect	right	right	n/a	100
495.983	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	101
496.183	n/a	posner	target_response	incorrect	left	right	n/a	101
499.651	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	102
499.851	n/a	posner	target_response	incorrect	right	left	n/a	102
506.42	0.2	posner	invalid_cue	correct	left	n/a	n/a	103
506.62	0.302	posner	target_response	correct	left	right	right	103
512.889	0.2	posner	invalid_cue	correct	right	n/a	n/a	104
513.089	0.328	posner	target_response	correct	right	left	left	104
521.559	0.2	posner	invalid_cue	correct	left	n/a	n/a	105
521.759	0.326	posner	target_response	correct	left	right	right	105
528.329	0.2	posner	invalid_cue	correct	left	n/a	n/a	106
528.529	0.356	posner	target_response	correct	left	right	right	106
535.798	0.2	posner	invalid_cue	correct	left	n/a	n/a	107
535.998	0.321	posner	target_response	correct	left	right	right	107
542.067	0.2	posner	valid_cue	correct	right	n/a	n/a	108
542.267	0.323	posner	target_response	correct	right	right	right	108
547.136	0.2	posner	valid_cue	correct	left	n/a	n/a	109
547.336	0.491	posner	target_response	correct	left	left	left	109
551.104	0.2	posner	invalid_cue	correct	left	n/a	n/a	110
551.304	0.36	posner	target_response	correct	left	right	right	110
554.472	0.2	posner	valid_cue	correct	right	n/a	n/a	111
554.672	0.301	posner	target_response	correct	right	right	right	111
558.94	0.2	posner	valid_cue	correct	right	n/a	n/a	112
559.14	0.181	posner	target_response	correct	right	right	right	112
566.41	0.2	posner	invalid_cue	correct	left	n/a	n/a	113
566.61	0.339	posner	target_response	correct	left	right	right	113
571.778	0.2	posner	invalid_cue	correct	right	n/a	n/a	114
571.978	0.347	posner	target_response	correct	right	left	left	114
575.246	0.2	posner	valid_cue	incorrect	left	n/a	n/a	115
575.446	n/a	posner	target_response	incorrect	left	left	n/a	115
581.615	0.2	posner	valid_cue	correct	right	n/a	n/a	116
581.816	0.25	posner	target_response	correct	right	right	right	116
584.883	0.2	posner	invalid_cue	correct	left	n/a	n/a	117
585.083	0.583	posner	target_response	correct	left	right	right	117
587.851	0.2	posner	valid_cue	correct	left	n/a	n/a	118
588.051	0.454	posner	target_response	correct	left	left	left	118
591.719	0.2	posner	invalid_cue	correct	left	n/a	n/a	119
591.919	0.294	posner	target_response	correct	left	right	right	119
599.189	0.2	posner	valid_cue	correct	left	n/a	n/a	120
599.389	0.329	posner	target_response	correct	left	left	left	120
