onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file_TODO	trial_index
100.629	1.152	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_077.jpg	41
102.096	0.903	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_349.jpg	42
103.313	1.002	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_474.jpg	43
104.63	0.936	tomspunt	helping?	why_hand	no	yes	incorrect	task-tomspunt/H_024.jpg	44
105.881	0.886	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_012.jpg	45
107.081	0.936	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_159.jpg	46
108.331	0.92	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_111.jpg	47
109.565	0.019	tomspunt	helping?	why_hand	yes	no	incorrect	task-tomspunt/H_091.jpg	48
113.508	2.101	tomspunt	proud?	block_question_presentation	n/a	n/a	n/a	n/a	49
118.519	1.086	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_598.jpg	49
119.919	0.028	tomspunt	proud?	why_face	yes	no	incorrect	task-tomspunt/F_760.jpg	50
120.253	0.936	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_582.jpg	51
121.503	0.87	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_412.jpg	52
122.687	0.944	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_083.jpg	53
123.937	1.036	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_776.jpg	54
125.288	0.96	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_618.jpg	55
126.555	1.009	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_695.jpg	56
131.031	2.101	tomspunt	looking to side?	block_question_presentation	n/a	n/a	n/a	n/a	57
136.042	0.803	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_590.jpg	57
137.159	0.888	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_433.jpg	58
138.359	0.921	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_716.jpg	59
139.593	1.088	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_779.jpg	60
140.994	1.054	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_760.jpg	61
142.361	0.953	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_111.jpg	62
143.628	1.186	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_110.jpg	63
145.129	1.003	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_798.jpg	64
150.138	2.101	tomspunt	argument?	block_question_presentation	n/a	n/a	n/a	n/a	65
155.149	1.52	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_716.jpg	65
156.983	0.903	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_139.jpg	66
158.2	1.002	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_712.jpg	67
159.517	0.98	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_433.jpg	68
160.801	0.88	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_403.jpg	69
161.985	1.096	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_844.jpg	70
163.385	0.953	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_743.jpg	71
164.652	1.245	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_758.jpg	72
167.978	2.101	tomspunt	open mouth?	block_question_presentation	n/a	n/a	n/a	n/a	73
172.989	0.825	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_844.jpg	73
174.123	0.825	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_776.jpg	74
175.256	0.941	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_544.jpg	75
176.507	0.708	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_692.jpg	76
177.524	0.819	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_584.jpg	77
178.658	0.719	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_403.jpg	78
179.691	0.689	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_086.jpg	79
180.692	0.753	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_648.jpg	80
185.868	2.101	tomspunt	pressing button?	block_question_presentation	n/a	n/a	n/a	n/a	81
190.879	0.919	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_019.jpg	81
192.113	0.836	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_024.jpg	82
193.263	0.852	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_130.jpg	83
194.43	0.652	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_502.jpg	84
195.397	0.801	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_261.jpg	85
196.498	0.602	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_332.jpg	86
197.415	1.066	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_126.jpg	87
198.782	0.953	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_483.jpg	88
203.658	2.101	tomspunt	competing?	block_question_presentation	n/a	n/a	n/a	n/a	89
208.669	0.602	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_261.jpg	89
209.586	0.87	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_483.jpg	90
210.77	0.719	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_132.jpg	91
211.803	0.894	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_126.jpg	92
213.004	0.803	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_136.jpg	93
214.121	0.919	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_502.jpg	94
215.355	0.81	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_003.jpg	95
216.472	0.736	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_170.jpg	96
221.731	2.101	tomspunt	self-doubt?	block_question_presentation	n/a	n/a	n/a	n/a	97
226.742	0.939	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_544.jpg	97
227.993	1.069	tomspunt	self-doubt?	why_face	yes	no	incorrect	task-tomspunt/F_086.jpg	98
229.377	0.837	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_798.jpg	99
230.527	0.687	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_111.jpg	100
231.527	0.753	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_774.jpg	101
232.594	0.703	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_754.jpg	102
233.612	1.02	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_128.jpg	103
234.945	1.053	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_584.jpg	104
240.789	2.101	tomspunt	looking at camera?	block_question_presentation	n/a	n/a	n/a	n/a	105
245.799	0.636	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_128.jpg	105
246.75	0.636	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_618.jpg	106
247.7	0.802	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_598.jpg	107
248.817	0.78	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_743.jpg	108
249.901	0.63	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_774.jpg	109
250.835	1.019	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_582.jpg	110
252.168	0.929	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_754.jpg	111
253.402	0.903	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_129.jpg	112
259.579	2.101	tomspunt	both hands?	block_question_presentation	n/a	n/a	n/a	n/a	113
264.59	0.908	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_167.jpg	113
265.807	1.124	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_091.jpg	114
267.241	1.069	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_627.jpg	115
268.625	0.823	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_027.jpg	116
269.758	0.823	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_111.jpg	117
270.892	0.922	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_159.jpg	118
272.126	0.905	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_581.jpg	119
273.343	0.754	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_349.jpg	120
278.369	2.101	tomspunt	self-protection?	block_question_presentation	n/a	n/a	n/a	n/a	121
283.38	0.753	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_443.jpg	121
284.447	0.851	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_006.jpg	122
285.598	0.886	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_581.jpg	123
286.798	0.919	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_532.jpg	124
288.032	0.869	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_027.jpg	125
289.216	0.865	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_038.jpg	126
290.383	1.019	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_332.jpg	127
291.717	0.853	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_189.jpg	128
299.844	2.101	tomspunt	smiling?	block_question_presentation	n/a	n/a	n/a	n/a	129
304.855	0.853	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_759.jpg	129
306.022	0.892	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_412.jpg	130
307.222	0.759	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_593.jpg	131
308.289	0.82	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_712.jpg	132
309.423	0.707	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_695.jpg	133
310.44	0.757	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg	134
311.507	0.724	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_083.jpg	135
312.541	0.79	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_758.jpg	136
317.634	2.101	tomspunt	admiring?	block_question_presentation	n/a	n/a	n/a	n/a	137
322.645	0.703	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_593.jpg	137
323.662	0.752	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_129.jpg	138
324.729	0.719	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_759.jpg	139
325.763	0.852	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_692.jpg	140
326.93	0.669	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg	141
327.913	0.702	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg	142
328.93	0.786	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_648.jpg	143
330.031	0.719	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_110.jpg	144
335.524	2.101	tomspunt	competing?	block_question_presentation	n/a	n/a	n/a	n/a	145
340.535	0.652	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_261.jpg	145
341.502	0.569	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_170.jpg	146
342.385	0.919	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_483.jpg	147
343.619	0.969	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_132.jpg	148
344.903	0.836	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_136.jpg	149
346.053	0.669	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_003.jpg	150
347.037	0.027	tomspunt	competing?	why_hand	yes	no	incorrect	task-tomspunt/H_126.jpg	151
347.371	0.803	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_502.jpg	152
356.999	2.101	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	153
362.009	0.905	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg	153
363.227	0.771	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg	154
364.31	0.021	tomspunt	reaching?	how_hand	yes	no	incorrect	task-tomspunt/H_532.jpg	155
364.644	0.72	tomspunt	reaching?	how_hand	no	yes	incorrect	task-tomspunt/H_006.jpg	156
365.677	1.503	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_438.jpg	157
367.495	0.686	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg	158
368.495	1.002	tomspunt	reaching?	how_hand	no	yes	incorrect	task-tomspunt/H_474.jpg	159
369.812	0.802	tomspunt	reaching?	how_hand	yes	no	incorrect	task-tomspunt/H_132.jpg	160
374.839	2.101	tomspunt	open mouth?	block_question_presentation	n/a	n/a	n/a	n/a	161
379.849	0.752	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_403.jpg	161
380.916	0.753	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_648.jpg	162
381.984	0.614	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_776.jpg	163
382.901	0.786	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_584.jpg	164
384.001	0.602	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_844.jpg	165
384.918	0.68	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_692.jpg	166
385.902	0.629	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_086.jpg	167
386.835	0.746	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_544.jpg	168
393.512	2.101	tomspunt	argument?	block_question_presentation	n/a	n/a	n/a	n/a	169
398.523	0.669	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_403.jpg	169
399.507	0.72	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_844.jpg	170
400.54	0.907	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_712.jpg	171
401.758	1.069	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_758.jpg	172
403.141	0.823	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_433.jpg	173
404.275	1.204	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_716.jpg	174
405.792	0.705	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_139.jpg	175
406.809	0.788	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_743.jpg	176
411.736	2.101	tomspunt	helping?	block_question_presentation	n/a	n/a	n/a	n/a	177
416.746	0.986	tomspunt	helping?	why_hand	no	yes	incorrect	task-tomspunt/H_024.jpg	177
418.047	0.853	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_349.jpg	178
419.214	1.253	tomspunt	helping?	why_hand	no	yes	incorrect	task-tomspunt/H_077.jpg	179
420.781	0.817	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_474.jpg	180
421.898	0.803	tomspunt	helping?	why_hand	yes	no	incorrect	task-tomspunt/H_091.jpg	181
423.015	0.769	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_159.jpg	182
424.099	0.953	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_111.jpg	183
425.366	0.948	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_012.jpg	184
429.809	2.101	tomspunt	both hands?	block_question_presentation	n/a	n/a	n/a	n/a	185
434.82	0.928	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_111.jpg	185
436.054	0.777	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_027.jpg	186
437.137	0.894	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_091.jpg	187
438.338	0.869	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_167.jpg	188
439.522	0.719	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_581.jpg	189
440.555	0.819	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_159.jpg	190
441.689	0.875	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_349.jpg	191
442.873	0.903	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_627.jpg	192
447.332	2.101	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a	193
452.343	0.855	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_438.jpg	193
453.51	0.754	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_364.jpg	194
454.577	0.687	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg	195
455.578	0.836	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_019.jpg	196
456.728	0.67	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_167.jpg	197
457.712	0.702	tomspunt	healthy?	why_hand	yes	no	incorrect	task-tomspunt/H_007.jpg	198
458.729	1.303	tomspunt	healthy?	why_hand	no	yes	incorrect	task-tomspunt/H_627.jpg	199
460.346	1.218	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_130.jpg	200
466.373	2.101	tomspunt	pressing button?	block_question_presentation	n/a	n/a	n/a	n/a	201
471.384	0.847	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_126.jpg	201
472.534	0.703	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_130.jpg	202
473.551	0.686	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_483.jpg	203
474.551	0.769	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_024.jpg	204
475.635	0.736	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_332.jpg	205
476.685	0.829	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_019.jpg	206
477.819	0.928	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_261.jpg	207
479.053	0.686	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_502.jpg	208
483.913	2.101	tomspunt	looking at camera?	block_question_presentation	n/a	n/a	n/a	n/a	209
488.923	0.641	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_618.jpg	209
489.874	0.736	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_754.jpg	210
490.924	0.607	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_129.jpg	211
491.841	0.673	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_598.jpg	212
492.825	0.756	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_128.jpg	213
493.892	0.922	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_582.jpg	214
495.126	0.636	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_774.jpg	215
496.076	1.038	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_743.jpg	216
502.87	2.101	tomspunt	self-doubt?	block_question_presentation	n/a	n/a	n/a	n/a	217
507.88	1.019	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_798.jpg	217
509.214	0.769	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_086.jpg	218
510.298	0.686	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_544.jpg	219
511.298	0.669	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_754.jpg	220
512.282	0.903	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_111.jpg	221
513.499	0.819	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_584.jpg	222
514.633	0.819	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_128.jpg	223
515.767	1.136	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_774.jpg	224
520.393	2.101	tomspunt	self-protection?	block_question_presentation	n/a	n/a	n/a	n/a	225
525.404	0.686	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_581.jpg	225
526.404	0.602	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_443.jpg	226
527.321	0.886	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_332.jpg	227
528.521	0.686	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_027.jpg	228
529.522	0.836	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_532.jpg	229
530.672	0.859	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_189.jpg	230
531.839	0.836	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_006.jpg	231
532.99	0.741	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_038.jpg	232
538.616	2.101	tomspunt	lifting?	block_question_presentation	n/a	n/a	n/a	n/a	233
543.627	0.821	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_443.jpg	233
544.761	0.919	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_038.jpg	234
545.995	1.053	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_136.jpg	235
547.362	0.869	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_012.jpg	236
548.546	0.67	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_362.jpg	237
549.529	1.119	tomspunt	lifting?	how_hand	no	yes	incorrect	task-tomspunt/H_189.jpg	238
550.963	0.802	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_170.jpg	239
552.08	1.136	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_077.jpg	240
556.49	2.101	tomspunt	looking to side?	block_question_presentation	n/a	n/a	n/a	n/a	241
561.5	1.047	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_716.jpg	241
562.851	0.73	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_798.jpg	242
563.885	0.652	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_760.jpg	243
564.852	0.896	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_110.jpg	244
566.052	0.786	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_779.jpg	245
567.153	0.862	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_590.jpg	246
568.32	0.719	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_111.jpg	247
569.353	0.728	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_433.jpg	248
578.965	2.101	tomspunt	proud?	block_question_presentation	n/a	n/a	n/a	n/a	249
