onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file_TODO	trial_index
109.084	0.901	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_111.jpg	47
110.301	1.515	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_091.jpg	48
113.494	2.101	tomspunt	proud?	block_question_presentation	n/a	n/a	n/a	n/a	49
118.504	1.152	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_598.jpg	49
119.972	1.686	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_760.jpg	50
121.972	0.952	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_582.jpg	51
123.24	1.152	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_412.jpg	52
124.707	1.009	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_083.jpg	53
126.024	1.293	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_776.jpg	54
127.624	1.727	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_618.jpg	55
129.659	1.602	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_695.jpg	56
131.033	2.101	tomspunt	looking to side?	block_question_presentation	n/a	n/a	n/a	n/a	57
136.044	1.319	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_590.jpg	57
137.678	0.871	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_433.jpg	58
138.862	0.804	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_716.jpg	59
139.979	1.071	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_779.jpg	60
141.363	1.303	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_760.jpg	61
142.98	1.352	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_111.jpg	62
144.647	1.502	tomspunt	looking to side?	how_face	no	yes	incorrect	task-tomspunt/F_110.jpg	63
146.465	1.718	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_798.jpg	64
150.141	2.101	tomspunt	argument?	block_question_presentation	n/a	n/a	n/a	n/a	65
155.151	1.485	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_716.jpg	65
156.952	1.019	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_139.jpg	66
158.286	0.952	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_712.jpg	67
159.553	0.985	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_433.jpg	68
160.854	0.812	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_403.jpg	69
161.971	1.219	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_844.jpg	70
163.505	1.019	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_743.jpg	71
164.838	1.002	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_758.jpg	72
167.981	2.101	tomspunt	open mouth?	block_question_presentation	n/a	n/a	n/a	n/a	73
172.991	0.758	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_844.jpg	73
174.058	0.624	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_776.jpg	74
174.992	0.769	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_544.jpg	75
176.076	0.585	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_692.jpg	76
176.976	0.723	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_584.jpg	77
178.01	0.606	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_403.jpg	78
178.927	0.672	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_086.jpg	79
179.911	0.672	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_648.jpg	80
185.871	2.101	tomspunt	pressing button?	block_question_presentation	n/a	n/a	n/a	n/a	81
190.881	0.918	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_019.jpg	81
192.115	0.919	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_024.jpg	82
193.349	0.869	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_130.jpg	83
194.533	0.95	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_502.jpg	84
195.783	0.785	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_261.jpg	85
196.884	0.768	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_332.jpg	86
197.967	0.685	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_126.jpg	87
198.968	1.619	tomspunt	pressing button?	how_hand	no	yes	incorrect	task-tomspunt/H_483.jpg	88
203.661	2.101	tomspunt	competing?	block_question_presentation	n/a	n/a	n/a	n/a	89
208.671	1.552	tomspunt	competing?	why_hand	no	yes	incorrect	task-tomspunt/H_261.jpg	89
210.539	1.652	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_483.jpg	90
212.506	0.735	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_132.jpg	91
213.557	0.926	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_126.jpg	92
214.79	1.085	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_136.jpg	93
216.191	0.936	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_502.jpg	94
217.441	0.624	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_003.jpg	95
218.375	0.702	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_170.jpg	96
221.734	2.101	tomspunt	self-doubt?	block_question_presentation	n/a	n/a	n/a	n/a	97
226.745	1.255	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_544.jpg	97
228.312	1.121	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_086.jpg	98
229.746	0.02	tomspunt	self-doubt?	why_face	no	yes	incorrect	task-tomspunt/F_798.jpg	99
230.079	1.62	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_111.jpg	100
232.013	0.852	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_774.jpg	101
233.181	0.019	tomspunt	self-doubt?	why_face	no	yes	incorrect	task-tomspunt/F_754.jpg	102
233.514	1.419	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_128.jpg	103
235.248	1.469	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_584.jpg	104
240.791	2.084	tomspunt	looking at camera?	block_question_presentation	n/a	n/a	n/a	n/a	105
245.785	0.865	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_128.jpg	105
246.952	0.752	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_618.jpg	106
248.019	0.602	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_598.jpg	107
248.936	0.585	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_743.jpg	108
249.837	0.585	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_774.jpg	109
250.737	0.935	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_582.jpg	110
251.988	1.069	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_754.jpg	111
253.371	0.695	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_129.jpg	112
259.581	2.084	tomspunt	both hands?	block_question_presentation	n/a	n/a	n/a	n/a	113
264.576	1.085	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_167.jpg	113
265.976	1.235	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_091.jpg	114
267.527	1.123	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_627.jpg	115
268.961	0.856	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_027.jpg	116
270.128	0.902	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_111.jpg	117
271.345	0.938	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_159.jpg	118
272.595	0.988	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_581.jpg	119
273.896	0.902	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_349.jpg	120
278.355	2.101	tomspunt	self-protection?	block_question_presentation	n/a	n/a	n/a	n/a	121
283.366	1.435	tomspunt	self-protection?	why_hand	no	yes	incorrect	task-tomspunt/H_443.jpg	121
285.117	1.652	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_006.jpg	122
287.084	1.035	tomspunt	self-protection?	why_hand	no	yes	incorrect	task-tomspunt/H_581.jpg	123
288.434	1.435	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_532.jpg	124
290.185	0.935	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_027.jpg	125
291.436	1.235	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_038.jpg	126
292.986	0.835	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_332.jpg	127
294.137	0.901	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_189.jpg	128
299.846	2.101	tomspunt	smiling?	block_question_presentation	n/a	n/a	n/a	n/a	129
304.857	0.942	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_759.jpg	129
306.108	0.758	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_412.jpg	130
307.175	0.958	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_593.jpg	131
308.442	0.718	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_712.jpg	132
309.476	0.624	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_695.jpg	133
310.409	0.857	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg	134
311.576	0.69	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_083.jpg	135
312.577	0.685	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_758.jpg	136
317.636	2.101	tomspunt	admiring?	block_question_presentation	n/a	n/a	n/a	n/a	137
322.647	0.985	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_593.jpg	137
323.948	1.252	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_129.jpg	138
325.515	1.351	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_759.jpg	139
327.182	1.002	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_692.jpg	140
328.499	1.05	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg	141
329.85	1.217	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg	142
331.367	0.951	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_648.jpg	143
332.634	1.019	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_110.jpg	144
335.526	2.101	tomspunt	competing?	block_question_presentation	n/a	n/a	n/a	n/a	145
340.537	0.646	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_261.jpg	145
341.488	0.662	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_170.jpg	146
342.455	1.052	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_483.jpg	147
343.822	0.618	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_132.jpg	148
344.755	0.935	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_136.jpg	149
346.006	0.627	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_003.jpg	150
346.94	0.726	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_126.jpg	151
347.973	0.66	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_502.jpg	152
357.001	2.101	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	153
362.012	0.921	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg	153
363.246	0.771	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg	154
364.329	0.919	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_532.jpg	155
365.563	0.82	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg	156
366.697	0.885	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_438.jpg	157
367.897	0.652	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg	158
368.864	1.035	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_474.jpg	159
370.215	1.169	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_132.jpg	160
374.841	2.101	tomspunt	open mouth?	block_question_presentation	n/a	n/a	n/a	n/a	161
379.852	0.864	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_403.jpg	161
381.019	0.918	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_648.jpg	162
382.253	0.618	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_776.jpg	163
383.186	0.63	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_584.jpg	164
384.12	0.585	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_844.jpg	165
385.02	0.768	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_692.jpg	166
386.104	0.662	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_086.jpg	167
387.071	1.069	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_544.jpg	168
393.515	2.101	tomspunt	argument?	block_question_presentation	n/a	n/a	n/a	n/a	169
398.526	0.674	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_403.jpg	169
399.509	0.873	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_844.jpg	170
400.693	1.224	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_712.jpg	171
402.227	0.94	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_758.jpg	172
403.477	1.072	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_433.jpg	173
404.861	1.238	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_716.jpg	174
406.412	1.171	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_139.jpg	175
407.896	0.671	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_743.jpg	176
411.738	2.101	tomspunt	helping?	block_question_presentation	n/a	n/a	n/a	n/a	177
416.749	n/a	tomspunt	helping?	why_hand	n/a	yes	incorrect	task-tomspunt/H_024.jpg	177
418.783	0.802	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_349.jpg	178
419.9	0.951	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_077.jpg	179
421.167	0.732	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_474.jpg	180
422.201	1.049	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_091.jpg	181
423.552	0.769	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_159.jpg	182
424.635	0.835	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_111.jpg	183
425.786	0.913	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_012.jpg	184
429.812	2.101	tomspunt	both hands?	block_question_presentation	n/a	n/a	n/a	n/a	185
434.822	1.211	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_111.jpg	185
436.34	0.635	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_027.jpg	186
437.29	0.609	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_091.jpg	187
438.207	0.759	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_167.jpg	188
439.274	1.269	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_581.jpg	189
440.858	0.819	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_159.jpg	190
441.992	0.735	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_349.jpg	191
443.042	0.808	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_627.jpg	192
447.335	2.084	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a	193
452.329	1.387	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_438.jpg	193
454.03	1.27	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_364.jpg	194
455.613	1.152	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg	195
457.081	1.352	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_019.jpg	196
458.748	1.602	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_167.jpg	197
460.665	0.785	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_007.jpg	198
461.766	1.856	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_627.jpg	199
463.8	1.002	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_130.jpg	200
466.375	2.101	tomspunt	pressing button?	block_question_presentation	n/a	n/a	n/a	n/a	201
471.386	0.918	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_126.jpg	201
472.62	0.83	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_130.jpg	202
473.754	0.868	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_483.jpg	203
474.937	0.896	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_024.jpg	204
476.138	1.218	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_332.jpg	205
477.672	0.735	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_019.jpg	206
478.722	1.386	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_261.jpg	207
480.423	0.951	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_502.jpg	208
483.915	2.101	tomspunt	looking at camera?	block_question_presentation	n/a	n/a	n/a	n/a	209
488.926	1.535	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_618.jpg	209
490.777	0.722	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_754.jpg	210
491.81	0.518	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_129.jpg	211
492.644	0.701	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_598.jpg	212
493.661	0.589	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_128.jpg	213
494.561	0.788	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_582.jpg	214
495.662	0.671	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_774.jpg	215
496.645	0.787	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_743.jpg	216
502.872	2.101	tomspunt	self-doubt?	block_question_presentation	n/a	n/a	n/a	n/a	217
507.883	1.602	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_798.jpg	217
509.8	0.885	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_086.jpg	218
511.001	0.818	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_544.jpg	219
512.135	0.769	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_754.jpg	220
513.218	0.848	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_111.jpg	221
514.369	1.101	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_584.jpg	222
515.786	1.018	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_128.jpg	223
517.12	1.702	tomspunt	self-doubt?	why_face	yes	no	incorrect	task-tomspunt/F_774.jpg	224
520.395	2.101	tomspunt	self-protection?	block_question_presentation	n/a	n/a	n/a	n/a	225
525.406	1.917	tomspunt	self-protection?	why_hand	no	yes	incorrect	task-tomspunt/H_581.jpg	225
527.44	0.026	tomspunt	self-protection?	why_hand	no	yes	incorrect	task-tomspunt/H_443.jpg	226
527.774	1.385	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_332.jpg	227
529.474	1.059	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_027.jpg	228
530.842	0.025	tomspunt	self-protection?	why_hand	yes	no	incorrect	task-tomspunt/H_532.jpg	229
531.175	0.886	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_189.jpg	230
532.375	1.019	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_006.jpg	231
533.709	1.057	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_038.jpg	232
538.619	2.084	tomspunt	lifting?	block_question_presentation	n/a	n/a	n/a	n/a	233
543.613	1.037	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_443.jpg	233
544.963	1.202	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_038.jpg	234
546.481	0.685	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_136.jpg	235
547.481	1.185	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_012.jpg	236
548.965	0.786	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_362.jpg	237
550.065	0.751	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_189.jpg	238
551.132	0.785	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_170.jpg	239
552.233	1.051	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_077.jpg	240
556.492	2.101	tomspunt	looking to side?	block_question_presentation	n/a	n/a	n/a	n/a	241
561.503	0.902	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_716.jpg	241
562.72	0.996	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_798.jpg	242
564.021	0.785	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_760.jpg	243
565.121	1.012	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_110.jpg	244
566.438	0.785	tomspunt	looking to side?	how_face	yes	no	incorrect	task-tomspunt/F_779.jpg	245
567.539	1.352	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_590.jpg	246
569.206	1.135	tomspunt	looking to side?	how_face	yes	no	incorrect	task-tomspunt/F_111.jpg	247
570.656	1.494	tomspunt	looking to side?	how_face	no	yes	incorrect	task-tomspunt/F_433.jpg	248
578.967	2.101	tomspunt	proud?	block_question_presentation	n/a	n/a	n/a	n/a	249
