onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file_TODO	trial_index
138.386	0.985	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_716.jpg	59
139.686	0.986	tomspunt	looking to side?	how_face	yes	no	incorrect	task-tomspunt/F_779.jpg	60
140.987	1.053	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_760.jpg	61
142.354	0.919	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_111.jpg	62
143.588	1.019	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_110.jpg	63
144.922	1.002	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_798.jpg	64
150.131	2.101	tomspunt	argument?	block_question_presentation	n/a	n/a	n/a	n/a	65
155.142	0.886	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_716.jpg	65
156.343	0.719	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_139.jpg	66
157.376	0.819	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_712.jpg	67
158.51	0.802	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_433.jpg	68
159.627	1.069	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_403.jpg	69
161.011	0.969	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_844.jpg	70
162.295	0.719	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_743.jpg	71
163.328	0.952	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_758.jpg	72
167.971	2.101	tomspunt	open mouth?	block_question_presentation	n/a	n/a	n/a	n/a	73
172.982	1.219	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_844.jpg	73
174.516	0.669	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_776.jpg	74
175.5	0.802	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_544.jpg	75
176.617	0.602	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_692.jpg	76
177.534	0.836	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_584.jpg	77
178.684	0.635	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_403.jpg	78
179.635	0.669	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_086.jpg	79
180.618	0.702	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_648.jpg	80
185.861	2.101	tomspunt	pressing button?	block_question_presentation	n/a	n/a	n/a	n/a	81
190.872	0.819	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_019.jpg	81
192.006	1.02	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_024.jpg	82
193.34	0.953	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_130.jpg	83
194.607	0.769	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_502.jpg	84
195.691	0.853	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_261.jpg	85
196.858	0.752	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_332.jpg	86
197.925	0.702	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_126.jpg	87
198.942	0.802	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_483.jpg	88
203.651	2.101	tomspunt	competing?	block_question_presentation	n/a	n/a	n/a	n/a	89
208.662	0.785	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_261.jpg	89
209.762	0.969	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_483.jpg	90
211.046	0.769	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_132.jpg	91
212.13	0.803	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_126.jpg	92
213.247	1.002	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_136.jpg	93
214.564	1.136	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_502.jpg	94
216.015	0.935	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_003.jpg	95
217.265	0.686	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_170.jpg	96
221.725	2.101	tomspunt	self-doubt?	block_question_presentation	n/a	n/a	n/a	n/a	97
226.735	0.885	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_544.jpg	97
227.936	0.869	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_086.jpg	98
229.12	0.869	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_798.jpg	99
230.303	0.902	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_111.jpg	100
231.521	0.836	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_774.jpg	101
232.671	1.47	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_754.jpg	102
234.455	1.119	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_128.jpg	103
235.889	1.269	tomspunt	self-doubt?	why_face	no	yes	incorrect	task-tomspunt/F_584.jpg	104
240.782	2.101	tomspunt	looking at camera?	block_question_presentation	n/a	n/a	n/a	n/a	105
245.793	1.353	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_128.jpg	105
247.46	0.619	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_618.jpg	106
248.394	0.569	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_598.jpg	107
249.277	0.652	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_743.jpg	108
250.244	0.619	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_774.jpg	109
251.178	0.719	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_582.jpg	110
252.212	0.885	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_754.jpg	111
253.412	0.719	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_129.jpg	112
259.572	2.101	tomspunt	both hands?	block_question_presentation	n/a	n/a	n/a	n/a	113
264.583	1.103	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_167.jpg	113
266.0	0.935	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_091.jpg	114
267.251	1.152	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_627.jpg	115
268.718	1.019	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_027.jpg	116
270.052	0.802	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_111.jpg	117
271.169	0.869	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_159.jpg	118
272.352	0.969	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_581.jpg	119
273.636	0.736	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_349.jpg	120
278.362	2.101	tomspunt	self-protection?	block_question_presentation	n/a	n/a	n/a	n/a	121
283.373	1.119	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_443.jpg	121
284.807	1.469	tomspunt	self-protection?	why_hand	yes	no	incorrect	task-tomspunt/H_006.jpg	122
286.591	1.846	tomspunt	self-protection?	why_hand	no	yes	incorrect	task-tomspunt/H_581.jpg	123
288.625	0.018	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_532.jpg	124
288.959	1.152	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_027.jpg	125
290.426	1.186	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_038.jpg	126
291.926	1.052	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_332.jpg	127
293.294	1.036	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_189.jpg	128
299.837	2.101	tomspunt	smiling?	block_question_presentation	n/a	n/a	n/a	n/a	129
304.848	0.803	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_759.jpg	129
305.965	0.902	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_412.jpg	130
307.182	0.819	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_593.jpg	131
308.316	0.669	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_712.jpg	132
309.3	0.602	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_695.jpg	133
310.217	0.57	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg	134
311.1	0.602	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_083.jpg	135
312.017	0.752	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_758.jpg	136
317.627	2.101	tomspunt	admiring?	block_question_presentation	n/a	n/a	n/a	n/a	137
322.638	0.986	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_593.jpg	137
323.938	0.786	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_129.jpg	138
325.039	0.802	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_759.jpg	139
326.156	1.052	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_692.jpg	140
327.523	0.719	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg	141
328.557	0.669	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg	142
329.54	0.735	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_648.jpg	143
330.591	0.786	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_110.jpg	144
335.517	2.101	tomspunt	competing?	block_question_presentation	n/a	n/a	n/a	n/a	145
340.528	0.835	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_261.jpg	145
341.678	0.586	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_170.jpg	146
342.579	0.835	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_483.jpg	147
343.729	0.552	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_132.jpg	148
344.596	0.686	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_136.jpg	149
345.596	0.685	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_003.jpg	150
346.597	0.903	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_126.jpg	151
347.814	0.886	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_502.jpg	152
357.008	2.101	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	153
362.019	1.152	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg	153
363.486	0.719	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg	154
364.52	1.036	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_532.jpg	155
365.871	0.936	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg	156
367.121	1.086	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_438.jpg	157
368.522	0.769	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg	158
369.605	1.002	tomspunt	reaching?	how_hand	no	yes	incorrect	task-tomspunt/H_474.jpg	159
370.923	0.869	tomspunt	reaching?	how_hand	yes	no	incorrect	task-tomspunt/H_132.jpg	160
374.848	2.101	tomspunt	open mouth?	block_question_presentation	n/a	n/a	n/a	n/a	161
379.859	0.936	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_403.jpg	161
381.11	0.785	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_648.jpg	162
382.21	0.652	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_776.jpg	163
383.177	0.769	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_584.jpg	164
384.261	0.685	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_844.jpg	165
385.261	0.619	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_692.jpg	166
386.195	0.619	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_086.jpg	167
387.129	0.769	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_544.jpg	168
393.522	2.101	tomspunt	argument?	block_question_presentation	n/a	n/a	n/a	n/a	169
398.533	n/a	tomspunt	argument?	why_face	n/a	yes	incorrect	task-tomspunt/F_403.jpg	169
400.567	1.353	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_844.jpg	170
402.234	0.902	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_712.jpg	171
403.451	0.852	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_758.jpg	172
404.618	0.719	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_433.jpg	173
405.652	0.936	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_716.jpg	174
406.903	0.819	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_139.jpg	175
408.036	0.635	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_743.jpg	176
411.745	2.084	tomspunt	helping?	block_question_presentation	n/a	n/a	n/a	n/a	177
416.74	1.036	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_024.jpg	177
418.09	0.619	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_349.jpg	178
419.024	0.635	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_077.jpg	179
419.974	0.635	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_474.jpg	180
420.925	0.986	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_091.jpg	181
422.225	1.002	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_159.jpg	182
423.542	0.769	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_111.jpg	183
424.626	0.769	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_012.jpg	184
429.802	2.101	tomspunt	both hands?	block_question_presentation	n/a	n/a	n/a	n/a	185
434.813	0.886	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_111.jpg	185
436.013	0.602	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_027.jpg	186
436.931	0.686	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_091.jpg	187
437.931	0.636	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_167.jpg	188
438.881	0.802	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_581.jpg	189
439.998	0.819	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_159.jpg	190
441.132	0.702	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_349.jpg	191
442.149	0.869	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_627.jpg	192
447.325	2.101	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a	193
452.336	1.502	tomspunt	healthy?	why_hand	no	yes	incorrect	task-tomspunt/H_438.jpg	193
454.154	0.803	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_364.jpg	194
455.271	0.702	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg	195
456.288	0.835	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_019.jpg	196
457.438	0.619	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_167.jpg	197
458.372	0.736	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_007.jpg	198
459.422	0.719	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_627.jpg	199
460.456	0.802	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_130.jpg	200
466.383	2.101	tomspunt	pressing button?	block_question_presentation	n/a	n/a	n/a	n/a	201
471.393	0.953	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_126.jpg	201
472.66	0.852	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_130.jpg	202
473.828	0.652	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_483.jpg	203
474.795	0.702	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_024.jpg	204
475.812	0.719	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_332.jpg	205
476.845	0.452	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_019.jpg	206
477.612	0.653	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_261.jpg	207
478.579	0.502	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_502.jpg	208
483.906	2.101	tomspunt	looking at camera?	block_question_presentation	n/a	n/a	n/a	n/a	209
488.917	0.552	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_618.jpg	209
489.784	0.669	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_754.jpg	210
490.767	0.552	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_129.jpg	211
491.634	0.636	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_598.jpg	212
492.585	0.719	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_128.jpg	213
493.618	0.886	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_582.jpg	214
494.819	0.669	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_774.jpg	215
495.802	1.219	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_743.jpg	216
502.879	2.101	tomspunt	self-doubt?	block_question_presentation	n/a	n/a	n/a	n/a	217
507.89	1.002	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_798.jpg	217
509.207	0.77	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_086.jpg	218
510.291	0.686	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_544.jpg	219
511.292	0.686	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_754.jpg	220
512.292	0.736	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_111.jpg	221
513.342	0.802	tomspunt	self-doubt?	why_face	no	yes	incorrect	task-tomspunt/F_584.jpg	222
514.459	1.153	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_128.jpg	223
515.927	1.203	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_774.jpg	224
520.386	2.101	tomspunt	self-protection?	block_question_presentation	n/a	n/a	n/a	n/a	225
525.397	1.102	tomspunt	self-protection?	why_hand	no	yes	incorrect	task-tomspunt/H_581.jpg	225
526.814	0.652	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_443.jpg	226
527.781	0.902	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_332.jpg	227
528.998	0.919	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_027.jpg	228
530.232	0.886	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_532.jpg	229
531.432	0.769	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_189.jpg	230
532.516	0.852	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_006.jpg	231
533.683	1.069	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_038.jpg	232
538.609	2.101	tomspunt	lifting?	block_question_presentation	n/a	n/a	n/a	n/a	233
543.62	0.986	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_443.jpg	233
544.921	0.935	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_038.jpg	234
546.171	1.269	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_136.jpg	235
547.755	0.919	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_012.jpg	236
548.989	0.686	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_362.jpg	237
549.989	0.903	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_189.jpg	238
551.206	0.702	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_170.jpg	239
552.224	1.386	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_077.jpg	240
556.483	2.101	tomspunt	looking to side?	block_question_presentation	n/a	n/a	n/a	n/a	241
561.494	1.436	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_716.jpg	241
563.244	0.902	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_798.jpg	242
564.461	0.685	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_760.jpg	243
565.462	0.919	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_110.jpg	244
566.696	0.602	tomspunt	looking to side?	how_face	yes	no	incorrect	task-tomspunt/F_779.jpg	245
567.613	0.602	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_590.jpg	246
568.53	0.785	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_111.jpg	247
569.63	0.636	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_433.jpg	248
578.975	2.084	tomspunt	proud?	block_question_presentation	n/a	n/a	n/a	n/a	249
