onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file_TODO	trial_index
45.001	0.869	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_167.jpg	19
46.185	1.218	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_130.jpg	20
47.719	1.002	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_438.jpg	21
49.036	1.702	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_019.jpg	22
51.054	1.431	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg	23
52.788	0.964	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_627.jpg	24
55.863	2.101	tomspunt	pressing button?	block_question_presentation	n/a	n/a	n/a	n/a	25
60.874	0.802	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_126.jpg	25
61.991	0.778	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_332.jpg	26
63.075	0.701	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_261.jpg	27
64.092	0.835	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_024.jpg	28
65.242	0.818	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_502.jpg	29
66.376	0.693	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_130.jpg	30
67.376	0.809	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_019.jpg	31
68.494	0.891	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_483.jpg	32
73.67	2.084	tomspunt	looking to side?	block_question_presentation	n/a	n/a	n/a	n/a	33
78.664	0.787	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_590.jpg	33
79.764	1.204	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_110.jpg	34
81.282	0.953	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_760.jpg	35
82.549	1.569	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_779.jpg	36
84.433	1.169	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_433.jpg	37
85.917	1.535	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_798.jpg	38
87.767	0.868	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_716.jpg	39
88.951	1.185	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_111.jpg	40
92.71	2.101	tomspunt	argument?	block_question_presentation	n/a	n/a	n/a	n/a	41
97.721	0.868	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_403.jpg	41
98.905	0.885	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_139.jpg	42
100.105	0.619	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_743.jpg	43
101.039	1.029	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_433.jpg	44
102.373	1.079	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_716.jpg	45
103.757	1.135	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_758.jpg	46
105.207	1.028	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_844.jpg	47
106.541	0.744	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_712.jpg	48
115.202	2.101	tomspunt	self-protection?	block_question_presentation	n/a	n/a	n/a	n/a	49
120.213	1.273	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_189.jpg	49
121.797	1.005	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_038.jpg	50
123.114	1.387	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_581.jpg	51
124.815	1.204	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_006.jpg	52
126.332	1.07	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_027.jpg	53
127.716	1.337	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_332.jpg	54
129.366	1.236	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_443.jpg	55
130.917	1.602	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_532.jpg	56
133.042	2.101	tomspunt	both hands?	block_question_presentation	n/a	n/a	n/a	n/a	57
138.053	1.066	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_581.jpg	57
139.42	0.769	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_349.jpg	58
140.504	1.102	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_159.jpg	59
141.921	0.901	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_111.jpg	60
143.138	1.019	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_627.jpg	61
144.472	1.252	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_167.jpg	62
146.039	0.896	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_027.jpg	63
147.24	1.079	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_091.jpg	64
150.832	2.101	tomspunt	competing?	block_question_presentation	n/a	n/a	n/a	n/a	65
155.843	0.902	tomspunt	competing?	why_hand	no	yes	incorrect	task-tomspunt/H_170.jpg	65
157.06	0.735	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_132.jpg	66
158.11	0.892	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_126.jpg	67
159.311	0.791	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_003.jpg	68
160.411	1.224	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_502.jpg	69
161.945	0.774	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_136.jpg	70
163.029	0.973	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_483.jpg	71
164.313	0.722	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_261.jpg	72
168.722	2.101	tomspunt	lifting?	block_question_presentation	n/a	n/a	n/a	n/a	73
173.733	1.053	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_362.jpg	73
175.1	0.969	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_012.jpg	74
176.384	1.001	tomspunt	lifting?	how_hand	no	yes	incorrect	task-tomspunt/H_136.jpg	75
177.701	1.068	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_189.jpg	76
179.085	1.001	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_170.jpg	77
180.402	0.802	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_077.jpg	78
181.519	1.335	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_443.jpg	79
183.17	1.085	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_038.jpg	80
186.779	2.101	tomspunt	open mouth?	block_question_presentation	n/a	n/a	n/a	n/a	81
191.79	0.846	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_403.jpg	81
192.94	0.679	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_086.jpg	82
193.924	0.835	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_844.jpg	83
195.074	0.835	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_544.jpg	84
196.224	0.661	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_776.jpg	85
197.192	0.835	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_648.jpg	86
198.342	0.785	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_692.jpg	87
199.442	0.776	tomspunt	open mouth?	how_face	yes	no	incorrect	task-tomspunt/F_584.jpg	88
204.302	2.101	tomspunt	proud?	block_question_presentation	n/a	n/a	n/a	n/a	89
209.313	1.155	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_582.jpg	89
210.78	0.985	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_776.jpg	90
212.08	1.704	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_598.jpg	91
214.098	0.754	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_412.jpg	92
215.165	0.936	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_618.jpg	93
216.415	0.703	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_083.jpg	94
217.432	1.003	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_695.jpg	95
218.75	0.919	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_760.jpg	96
222.525	2.101	tomspunt	helping?	block_question_presentation	n/a	n/a	n/a	n/a	97
227.536	1.152	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_024.jpg	97
229.003	1.086	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_474.jpg	98
230.404	0.735	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_349.jpg	99
231.454	0.865	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_091.jpg	100
232.621	0.835	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_012.jpg	101
233.772	1.052	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_077.jpg	102
235.139	0.763	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_159.jpg	103
236.206	0.902	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_111.jpg	104
240.049	2.101	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	105
245.059	1.336	tomspunt	reaching?	how_hand	no	yes	incorrect	task-tomspunt/H_474.jpg	105
246.71	0.975	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg	106
247.994	1.191	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_132.jpg	107
249.494	1.085	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg	108
250.895	0.901	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg	109
252.112	0.789	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_532.jpg	110
253.212	1.039	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_438.jpg	111
254.563	0.839	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg	112
258.839	2.101	tomspunt	looking at camera?	block_question_presentation	n/a	n/a	n/a	n/a	113
263.85	0.886	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_618.jpg	113
265.05	0.835	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_743.jpg	114
266.201	0.752	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_598.jpg	115
267.268	0.719	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_774.jpg	116
268.301	0.601	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_129.jpg	117
269.218	0.869	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_128.jpg	118
270.402	1.085	tomspunt	looking at camera?	how_face	yes	no	incorrect	task-tomspunt/F_582.jpg	119
271.803	1.052	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_754.jpg	120
280.33	2.101	tomspunt	self-doubt?	block_question_presentation	n/a	n/a	n/a	n/a	121
285.341	1.052	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_798.jpg	121
286.708	1.06	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_128.jpg	122
288.075	0.877	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_754.jpg	123
289.259	0.759	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_544.jpg	124
290.326	0.959	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_086.jpg	125
291.593	0.918	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_111.jpg	126
292.827	0.708	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_774.jpg	127
293.844	1.191	tomspunt	self-doubt?	why_face	no	yes	incorrect	task-tomspunt/F_584.jpg	128
298.22	2.101	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	129
303.231	0.637	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg	129
304.181	1.035	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_438.jpg	130
305.532	0.786	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg	131
306.632	1.369	tomspunt	reaching?	how_hand	no	yes	incorrect	task-tomspunt/H_474.jpg	132
308.316	0.769	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_532.jpg	133
309.4	0.668	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg	134
310.384	0.769	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg	135
311.467	0.985	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_132.jpg	136
320.695	2.101	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a	137
325.706	0.685	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_438.jpg	137
326.707	0.819	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_007.jpg	138
327.84	0.702	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_364.jpg	139
328.857	0.795	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_019.jpg	140
329.958	0.728	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_167.jpg	141
330.991	0.735	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_130.jpg	142
332.042	0.894	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_627.jpg	143
333.242	0.768	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg	144
338.769	2.101	tomspunt	proud?	block_question_presentation	n/a	n/a	n/a	n/a	145
343.78	0.856	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_083.jpg	145
344.947	0.738	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_412.jpg	146
345.997	0.538	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_695.jpg	147
346.847	0.971	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_598.jpg	148
348.131	0.587	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_618.jpg	149
349.031	0.771	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_582.jpg	150
350.115	0.703	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_760.jpg	151
351.132	0.837	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_776.jpg	152
360.243	2.101	tomspunt	smiling?	block_question_presentation	n/a	n/a	n/a	n/a	153
365.254	0.701	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_695.jpg	153
366.271	0.602	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_412.jpg	154
367.188	0.564	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_083.jpg	155
368.055	0.685	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_593.jpg	156
369.056	0.769	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_712.jpg	157
370.139	0.712	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg	158
371.156	0.619	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_759.jpg	159
372.09	0.635	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_758.jpg	160
379.35	2.101	tomspunt	both hands?	block_question_presentation	n/a	n/a	n/a	n/a	161
384.361	0.724	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_167.jpg	161
385.395	0.64	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_159.jpg	162
386.345	0.673	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_027.jpg	163
387.329	0.701	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_581.jpg	164
388.346	0.702	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_091.jpg	165
389.363	0.602	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_111.jpg	166
390.28	0.888	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_627.jpg	167
391.481	0.671	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_349.jpg	168
396.89	2.084	tomspunt	helping?	block_question_presentation	n/a	n/a	n/a	n/a	169
401.901	0.735	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_111.jpg	169
402.952	0.667	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_077.jpg	170
403.919	0.585	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_159.jpg	171
404.819	0.768	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_474.jpg	172
405.903	0.786	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_012.jpg	173
407.003	0.801	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_024.jpg	174
408.12	0.685	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_091.jpg	175
409.121	0.585	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_349.jpg	176
414.414	2.101	tomspunt	self-doubt?	block_question_presentation	n/a	n/a	n/a	n/a	177
419.424	0.752	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_754.jpg	177
420.491	0.56	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_128.jpg	178
421.358	0.718	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_544.jpg	179
422.392	0.859	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_086.jpg	180
423.559	0.509	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_798.jpg	181
424.376	1.018	tomspunt	self-doubt?	why_face	no	yes	incorrect	task-tomspunt/F_584.jpg	182
425.71	0.575	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_111.jpg	183
426.594	0.675	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_774.jpg	184
433.204	2.101	tomspunt	looking to side?	block_question_presentation	n/a	n/a	n/a	n/a	185
438.215	0.787	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_433.jpg	185
439.315	0.936	tomspunt	looking to side?	how_face	yes	no	incorrect	task-tomspunt/F_779.jpg	186
440.566	0.736	tomspunt	looking to side?	how_face	no	yes	incorrect	task-tomspunt/F_760.jpg	187
441.616	1.135	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_111.jpg	188
443.067	0.935	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_798.jpg	189
444.317	0.785	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_716.jpg	190
445.417	0.685	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_590.jpg	191
446.418	1.185	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_110.jpg	192
451.077	2.101	tomspunt	argument?	block_question_presentation	n/a	n/a	n/a	n/a	193
456.088	0.868	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_716.jpg	193
457.272	0.685	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_139.jpg	194
458.272	0.596	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_743.jpg	195
459.173	0.679	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_403.jpg	196
460.156	1.019	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_758.jpg	197
461.49	0.695	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_844.jpg	198
462.49	0.752	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_712.jpg	199
463.558	0.935	tomspunt	argument?	why_face	yes	no	incorrect	task-tomspunt/F_433.jpg	200
470.184	2.101	tomspunt	open mouth?	block_question_presentation	n/a	n/a	n/a	n/a	201
475.195	0.652	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_844.jpg	201
476.162	0.539	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_692.jpg	202
477.013	0.669	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_584.jpg	203
477.996	0.619	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_086.jpg	204
478.93	0.639	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_403.jpg	205
479.88	0.655	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_544.jpg	206
480.847	0.752	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_648.jpg	207
481.914	0.735	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_776.jpg	208
489.158	2.084	tomspunt	lifting?	block_question_presentation	n/a	n/a	n/a	n/a	209
494.152	0.885	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_170.jpg	209
495.353	1.085	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_077.jpg	210
496.753	0.902	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_189.jpg	211
497.97	0.719	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_362.jpg	212
499.004	0.718	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_012.jpg	213
500.038	0.735	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_443.jpg	214
501.088	0.897	tomspunt	lifting?	how_hand	no	yes	incorrect	task-tomspunt/H_136.jpg	215
502.289	1.235	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_038.jpg	216
506.665	2.101	tomspunt	competing?	block_question_presentation	n/a	n/a	n/a	n/a	217
511.675	0.643	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_003.jpg	217
512.626	0.768	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_483.jpg	218
513.71	0.635	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_132.jpg	219
514.66	0.626	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_170.jpg	220
515.594	0.841	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_502.jpg	221
516.744	0.785	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_136.jpg	222
517.844	0.707	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_126.jpg	223
518.861	0.691	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_261.jpg	224
524.538	2.101	tomspunt	admiring?	block_question_presentation	n/a	n/a	n/a	n/a	225
529.549	0.553	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_759.jpg	225
530.416	0.569	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_593.jpg	226
531.299	0.635	tomspunt	admiring?	why_face	yes	no	incorrect	task-tomspunt/F_692.jpg	227
532.25	0.585	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg	228
533.15	0.835	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_129.jpg	229
534.301	0.868	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_648.jpg	230
535.484	0.801	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_110.jpg	231
536.601	0.702	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg	232
542.078	2.101	tomspunt	looking at camera?	block_question_presentation	n/a	n/a	n/a	n/a	233
547.089	0.919	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_128.jpg	233
548.322	0.662	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_754.jpg	234
549.289	0.629	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_598.jpg	235
550.223	0.719	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_129.jpg	236
551.257	0.651	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_618.jpg	237
552.224	0.645	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_743.jpg	238
553.174	0.677	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_774.jpg	239
554.158	0.744	tomspunt	looking at camera?	how_face	yes	no	incorrect	task-tomspunt/F_582.jpg	240
560.751	2.101	tomspunt	pressing button?	block_question_presentation	n/a	n/a	n/a	n/a	241
565.762	0.69	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_019.jpg	241
566.763	0.768	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_126.jpg	242
567.846	0.706	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_130.jpg	243
568.863	0.689	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_332.jpg	244
569.864	0.755	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_024.jpg	245
570.931	0.67	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_483.jpg	246
571.915	0.904	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_261.jpg	247
573.132	0.753	tomspunt	pressing button?	how_hand	no	yes	incorrect	task-tomspunt/H_502.jpg	248
578.975	2.101	tomspunt	self-protection?	block_question_presentation	n/a	n/a	n/a	n/a	249
