onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file_TODO	trial_index
283.368	1.427	tomspunt	self-protection?	why_hand	no	yes	incorrect	task-tomspunt/H_443.jpg	121
285.102	0.919	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_006.jpg	122
286.336	1.143	tomspunt	self-protection?	why_hand	no	yes	incorrect	task-tomspunt/H_581.jpg	123
287.787	1.669	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_532.jpg	124
289.771	0.875	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_027.jpg	125
290.955	1.041	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_038.jpg	126
292.305	1.041	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_332.jpg	127
293.656	1.007	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_189.jpg	128
299.849	2.101	tomspunt	smiling?	block_question_presentation	n/a	n/a	n/a	n/a	129
304.86	0.869	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_759.jpg	129
306.043	0.736	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_412.jpg	130
307.094	0.736	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_593.jpg	131
308.144	0.786	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_712.jpg	132
309.245	1.037	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_695.jpg	133
310.595	0.769	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg	134
311.679	0.719	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_083.jpg	135
312.713	0.769	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_758.jpg	136
317.639	2.101	tomspunt	admiring?	block_question_presentation	n/a	n/a	n/a	n/a	137
322.65	0.713	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_593.jpg	137
323.667	1.002	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_129.jpg	138
324.984	0.87	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_759.jpg	139
326.168	1.345	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_692.jpg	140
327.818	0.794	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg	141
328.919	0.677	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg	142
329.902	0.76	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_648.jpg	143
330.969	0.836	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_110.jpg	144
335.529	2.101	tomspunt	competing?	block_question_presentation	n/a	n/a	n/a	n/a	145
340.54	0.719	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_261.jpg	145
341.573	0.589	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_170.jpg	146
342.474	0.922	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_483.jpg	147
343.708	0.521	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_132.jpg	148
344.541	0.654	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_136.jpg	149
345.508	0.587	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_003.jpg	150
346.409	0.904	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_126.jpg	151
347.626	1.02	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_502.jpg	152
357.004	2.101	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	153
362.014	0.748	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg	153
363.065	0.736	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg	154
364.115	1.269	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_532.jpg	155
365.699	0.802	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg	156
366.816	1.303	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_438.jpg	157
368.433	0.812	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg	158
369.55	1.295	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_474.jpg	159
371.151	0.786	tomspunt	reaching?	how_hand	yes	no	incorrect	task-tomspunt/H_132.jpg	160
374.843	2.101	tomspunt	open mouth?	block_question_presentation	n/a	n/a	n/a	n/a	161
379.854	0.741	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_403.jpg	161
380.905	0.691	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_648.jpg	162
381.905	0.64	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_776.jpg	163
382.855	0.719	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_584.jpg	164
383.889	0.556	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_844.jpg	165
384.756	0.639	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_692.jpg	166
385.707	0.602	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_086.jpg	167
386.624	0.889	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_544.jpg	168
393.517	2.101	tomspunt	argument?	block_question_presentation	n/a	n/a	n/a	n/a	169
398.528	0.702	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_403.jpg	169
399.545	0.736	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_844.jpg	170
400.595	0.936	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_712.jpg	171
401.846	1.053	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_758.jpg	172
403.213	0.966	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_433.jpg	173
404.48	0.902	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_716.jpg	174
405.697	0.97	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_139.jpg	175
406.981	0.936	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_743.jpg	176
411.741	2.101	tomspunt	helping?	block_question_presentation	n/a	n/a	n/a	n/a	177
416.751	1.069	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_024.jpg	177
418.135	0.76	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_349.jpg	178
419.202	0.853	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_077.jpg	179
420.369	0.743	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_474.jpg	180
421.42	1.036	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_091.jpg	181
422.77	0.909	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_159.jpg	182
423.987	0.808	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_111.jpg	183
425.105	1.069	tomspunt	helping?	why_hand	yes	no	incorrect	task-tomspunt/H_012.jpg	184
429.814	2.101	tomspunt	both hands?	block_question_presentation	n/a	n/a	n/a	n/a	185
434.825	0.754	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_111.jpg	185
435.892	0.637	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_027.jpg	186
436.842	0.887	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_091.jpg	187
438.043	0.636	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_167.jpg	188
438.993	1.636	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_581.jpg	189
440.944	0.736	tomspunt	both hands?	how_hand	yes	no	incorrect	task-tomspunt/H_159.jpg	190
441.994	1.219	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_349.jpg	191
443.528	1.401	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_627.jpg	192
447.321	2.101	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a	193
452.331	1.003	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_438.jpg	193
453.649	0.803	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_364.jpg	194
454.766	0.88	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg	195
455.949	0.836	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_019.jpg	196
457.1	0.629	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_167.jpg	197
458.033	0.895	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_007.jpg	198
459.234	1.162	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_627.jpg	199
460.701	0.896	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_130.jpg	200
466.378	2.101	tomspunt	pressing button?	block_question_presentation	n/a	n/a	n/a	n/a	201
471.388	0.69	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_126.jpg	201
472.389	0.74	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_130.jpg	202
473.439	0.754	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_483.jpg	203
474.506	1.039	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_024.jpg	204
475.857	0.619	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_332.jpg	205
476.79	0.603	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_019.jpg	206
477.707	1.038	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_261.jpg	207
479.058	0.688	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_502.jpg	208
483.917	2.084	tomspunt	looking at camera?	block_question_presentation	n/a	n/a	n/a	n/a	209
488.912	0.918	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_618.jpg	209
490.129	0.019	tomspunt	looking at camera?	how_face	yes	no	incorrect	task-tomspunt/F_754.jpg	210
490.462	1.003	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_129.jpg	211
491.779	1.002	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_598.jpg	212
493.097	0.736	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_128.jpg	213
494.147	0.852	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_582.jpg	214
495.314	0.719	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_774.jpg	215
496.348	0.769	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_743.jpg	216
502.875	2.101	tomspunt	self-doubt?	block_question_presentation	n/a	n/a	n/a	n/a	217
507.885	0.886	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_798.jpg	217
509.086	0.86	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_086.jpg	218
510.253	0.709	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_544.jpg	219
511.27	0.875	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_754.jpg	220
512.454	1.325	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_111.jpg	221
514.088	1.369	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_584.jpg	222
515.772	0.79	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_128.jpg	223
516.872	1.269	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_774.jpg	224
520.398	2.101	tomspunt	self-protection?	block_question_presentation	n/a	n/a	n/a	n/a	225
525.409	1.187	tomspunt	self-protection?	why_hand	no	yes	incorrect	task-tomspunt/H_581.jpg	225
526.909	0.77	tomspunt	self-protection?	why_hand	no	yes	incorrect	task-tomspunt/H_443.jpg	226
527.993	1.02	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_332.jpg	227
529.327	1.053	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_027.jpg	228
530.694	1.019	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_532.jpg	229
532.028	1.202	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_189.jpg	230
533.528	1.569	tomspunt	self-protection?	why_hand	yes	no	incorrect	task-tomspunt/H_006.jpg	231
535.412	n/a	tomspunt	self-protection?	why_hand	n/a	yes	incorrect	task-tomspunt/H_038.jpg	232
538.605	2.101	tomspunt	lifting?	block_question_presentation	n/a	n/a	n/a	n/a	233
543.615	1.236	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_443.jpg	233
545.166	0.986	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_038.jpg	234
546.466	0.929	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_136.jpg	235
547.7	1.128	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_012.jpg	236
549.134	0.728	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_362.jpg	237
550.168	n/a	tomspunt	lifting?	how_hand	n/a	yes	incorrect	task-tomspunt/H_189.jpg	238
552.202	1.84	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_170.jpg	239
554.236	1.176	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_077.jpg	240
556.495	2.084	tomspunt	looking to side?	block_question_presentation	n/a	n/a	n/a	n/a	241
561.489	0.686	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_716.jpg	241
562.489	0.736	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_798.jpg	242
563.539	0.706	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_760.jpg	243
564.557	0.706	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_110.jpg	244
565.574	1.121	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_779.jpg	245
567.007	0.772	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_590.jpg	246
568.091	0.854	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_111.jpg	247
569.258	0.637	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_433.jpg	248
578.97	2.101	tomspunt	proud?	block_question_presentation	n/a	n/a	n/a	n/a	249
